ts,server,online,count
1783003575,AltarExtra,1,4
1783003575,TechMines,1,122
1783003575,Altarly,0,0
1783003575,CreakGens,1,0
1783003575,DovyGens,1,0
1783003695,AltarExtra,1,4
1783003695,TechMines,1,121
1783003695,Altarly,0,0
1783003695,CreakGens,1,0
1783003695,DovyGens,1,0
1783003822,AltarExtra,1,3
1783003822,TechMines,1,119
1783003822,Altarly,0,0
1783003822,CreakGens,1,0
1783003822,DovyGens,1,0
1783003936,AltarExtra,1,0
1783003936,TechMines,1,119
1783003936,Altarly,0,0
1783003936,CreakGens,1,0
1783003936,DovyGens,1,0
1783004058,AltarExtra,1,0
1783004058,TechMines,1,121
1783004058,Altarly,0,0
1783004058,CreakGens,1,0
1783004058,DovyGens,1,0
1783004176,AltarExtra,1,0
1783004176,TechMines,1,120
1783004176,Altarly,0,0
1783004176,CreakGens,1,0
1783004176,DovyGens,1,0
1783004297,AltarExtra,1,0
1783004297,TechMines,1,123
1783004297,Altarly,0,0
1783004297,CreakGens,1,0
1783004297,DovyGens,1,0
1783004429,AltarExtra,1,0
1783004429,TechMines,1,118
1783004429,Altarly,0,0
1783004429,CreakGens,1,0
1783004429,DovyGens,1,0
1783004535,AltarExtra,1,0
1783004535,TechMines,1,116
1783004535,Altarly,0,0
1783004535,CreakGens,1,0
1783004535,DovyGens,1,0
1783004655,AltarExtra,1,0
1783004655,TechMines,1,115
1783004655,Altarly,0,0
1783004655,CreakGens,1,0
1783004655,DovyGens,1,0
1783004778,AltarExtra,1,0
1783004778,TechMines,1,113
1783004778,Altarly,0,0
1783004778,CreakGens,1,0
1783004778,DovyGens,1,0
1783004900,AltarExtra,1,0
1783004900,TechMines,1,116
1783004900,Altarly,0,0
1783004900,CreakGens,1,0
1783004900,DovyGens,1,0
1783005019,AltarExtra,1,0
1783005019,TechMines,1,116
1783005019,Altarly,0,0
1783005019,CreakGens,1,0
1783005019,DovyGens,1,0
1783005140,AltarExtra,1,0
1783005140,TechMines,1,119
1783005140,Altarly,0,0
1783005140,CreakGens,1,0
1783005140,DovyGens,1,0
1783005260,AltarExtra,1,0
1783005260,TechMines,1,117
1783005260,Altarly,0,0
1783005260,CreakGens,1,0
1783005260,DovyGens,1,0
1783005397,AltarExtra,1,0
1783005397,TechMines,1,118
1783005397,Altarly,0,0
1783005397,CreakGens,1,0
1783005397,DovyGens,1,0
1783005498,AltarExtra,1,0
1783005498,TechMines,1,119
1783005498,Altarly,0,0
1783005498,CreakGens,1,0
1783005498,DovyGens,1,0
1783005620,AltarExtra,1,0
1783005620,TechMines,1,120
1783005620,Altarly,0,0
1783005620,CreakGens,1,0
1783005620,DovyGens,1,0
1783005739,AltarExtra,1,0
1783005739,TechMines,1,118
1783005739,Altarly,0,0
1783005739,CreakGens,1,0
1783005739,DovyGens,1,0
1783005856,AltarExtra,1,0
1783005856,TechMines,1,122
1783005856,Altarly,0,0
1783005856,CreakGens,1,0
1783005856,DovyGens,1,0
1783005974,AltarExtra,1,0
1783005974,TechMines,1,124
1783005974,Altarly,1,0
1783005974,CreakGens,1,0
1783005974,DovyGens,1,0
1783006093,AltarExtra,1,0
1783006093,TechMines,1,125
1783006093,Altarly,1,1
1783006093,CreakGens,1,0
1783006093,DovyGens,1,0
1783006227,AltarExtra,1,0
1783006227,TechMines,1,127
1783006227,Altarly,1,1
1783006227,CreakGens,1,0
1783006227,DovyGens,1,0
1783006337,AltarExtra,1,0
1783006337,TechMines,1,126
1783006337,Altarly,1,1
1783006337,CreakGens,1,0
1783006337,DovyGens,1,0
1783006460,AltarExtra,1,0
1783006460,TechMines,1,129
1783006460,Altarly,1,1
1783006460,CreakGens,1,0
1783006460,DovyGens,1,0
1783006493,AltarExtra,1,0
1783006493,TechMines,1,129
1783006493,Altarly,1,1
1783006493,CreakGens,1,0
1783006493,DovyGens,1,0
1783006581,AltarExtra,1,0
1783006581,TechMines,1,127
1783006581,Altarly,1,1
1783006581,CreakGens,1,0
1783006581,DovyGens,1,0
1783006695,AltarExtra,1,0
1783006695,TechMines,1,126
1783006695,Altarly,1,2
1783006695,CreakGens,1,0
1783006695,DovyGens,1,0
1783006820,AltarExtra,1,0
1783006820,TechMines,1,122
1783006820,Altarly,1,1
1783006820,CreakGens,1,0
1783006820,DovyGens,1,0
1783006936,AltarExtra,1,0
1783006936,TechMines,1,128
1783006936,Altarly,1,1
1783006936,CreakGens,1,0
1783006936,DovyGens,1,0
1783007053,AltarExtra,1,0
1783007053,TechMines,1,128
1783007053,Altarly,1,1
1783007053,CreakGens,1,0
1783007053,DovyGens,1,0
1783007178,AltarExtra,1,0
1783007178,TechMines,1,126
1783007178,Altarly,1,1
1783007178,CreakGens,1,0
1783007178,DovyGens,1,0
1783007293,AltarExtra,1,0
1783007293,TechMines,1,129
1783007293,Altarly,1,1
1783007293,CreakGens,1,0
1783007293,DovyGens,1,0
1783007422,AltarExtra,1,0
1783007422,TechMines,1,123
1783007422,Altarly,1,1
1783007422,CreakGens,1,0
1783007422,DovyGens,1,0
1783007536,AltarExtra,1,0
1783007536,TechMines,1,126
1783007536,Altarly,1,1
1783007536,CreakGens,1,0
1783007536,DovyGens,1,0
1783007652,AltarExtra,1,0
1783007652,TechMines,1,127
1783007652,Altarly,1,1
1783007652,CreakGens,1,0
1783007652,DovyGens,1,0
1783007777,AltarExtra,1,0
1783007777,TechMines,1,128
1783007777,Altarly,1,1
1783007777,CreakGens,1,0
1783007777,DovyGens,1,0
1783007899,AltarExtra,1,0
1783007899,TechMines,1,132
1783007899,Altarly,1,0
1783007899,CreakGens,1,0
1783007899,DovyGens,1,0
1783008029,AltarExtra,1,0
1783008029,TechMines,1,129
1783008029,Altarly,1,0
1783008029,CreakGens,1,0
1783008029,DovyGens,1,0
1783008138,AltarExtra,1,0
1783008138,TechMines,1,128
1783008138,Altarly,1,0
1783008138,CreakGens,1,0
1783008138,DovyGens,1,0
1783008264,AltarExtra,1,0
1783008264,TechMines,1,128
1783008264,Altarly,0,0
1783008264,CreakGens,1,0
1783008264,DovyGens,1,0
1783008374,AltarExtra,1,0
1783008374,TechMines,1,133
1783008374,Altarly,0,0
1783008374,CreakGens,1,0
1783008374,DovyGens,1,0
1783008494,AltarExtra,1,0
1783008494,TechMines,1,134
1783008494,Altarly,0,0
1783008494,CreakGens,1,0
1783008494,DovyGens,1,0
1783008628,AltarExtra,1,0
1783008628,TechMines,1,129
1783008628,Altarly,0,0
1783008628,CreakGens,1,0
1783008628,DovyGens,1,0
1783008737,AltarExtra,1,0
1783008737,TechMines,1,129
1783008737,Altarly,0,0
1783008737,CreakGens,1,0
1783008737,DovyGens,1,0
1783008859,AltarExtra,1,0
1783008859,TechMines,1,128
1783008859,Altarly,0,0
1783008859,CreakGens,1,0
1783008859,DovyGens,1,0
1783008974,AltarExtra,1,0
1783008974,TechMines,1,129
1783008974,Altarly,0,0
1783008974,CreakGens,1,0
1783008974,DovyGens,1,0
1783009095,AltarExtra,1,0
1783009095,TechMines,1,126
1783009095,Altarly,0,0
1783009095,CreakGens,1,0
1783009095,DovyGens,1,0
1783009224,AltarExtra,1,0
1783009224,TechMines,1,125
1783009224,Altarly,0,0
1783009224,CreakGens,1,0
1783009224,DovyGens,1,0
1783009338,AltarExtra,1,0
1783009338,TechMines,1,125
1783009338,Altarly,0,0
1783009338,CreakGens,1,0
1783009338,DovyGens,1,0
1783009454,AltarExtra,1,0
1783009454,TechMines,1,129
1783009454,Altarly,0,0
1783009454,CreakGens,1,0
1783009454,DovyGens,1,0
1783009575,AltarExtra,1,0
1783009575,TechMines,1,128
1783009575,Altarly,1,0
1783009575,CreakGens,1,0
1783009575,DovyGens,1,0
1783009693,AltarExtra,1,0
1783009693,TechMines,1,131
1783009693,Altarly,1,0
1783009693,CreakGens,1,0
1783009693,DovyGens,1,0
1783009826,AltarExtra,1,0
1783009826,TechMines,1,133
1783009826,Altarly,1,0
1783009826,CreakGens,1,0
1783009826,DovyGens,1,0
1783009934,AltarExtra,1,0
1783009934,TechMines,1,136
1783009934,CreakGens,1,0
1783009934,DovyGens,1,0
1783010058,AltarExtra,1,0
1783010058,TechMines,1,139
1783010058,Altarly,0,0
1783010058,CreakGens,1,0
1783010058,DovyGens,1,0
1783010174,AltarExtra,1,0
1783010174,TechMines,1,142
1783010174,Altarly,0,0
1783010174,CreakGens,1,0
1783010174,DovyGens,1,0
1783010300,AltarExtra,1,0
1783010300,TechMines,1,139
1783010300,Altarly,0,0
1783010300,CreakGens,1,0
1783010300,DovyGens,1,0
1783010422,AltarExtra,1,0
1783010422,TechMines,1,136
1783010422,Altarly,0,0
1783010422,CreakGens,1,0
1783010422,DovyGens,1,0
1783010533,AltarExtra,1,0
1783010533,TechMines,1,134
1783010533,Altarly,0,0
1783010533,CreakGens,1,0
1783010533,DovyGens,1,0
1783010652,AltarExtra,1,0
1783010652,TechMines,1,132
1783010652,Altarly,0,0
1783010652,CreakGens,1,0
1783010652,DovyGens,1,0
1783010775,AltarExtra,1,0
1783010775,TechMines,1,132
1783010775,Altarly,0,0
1783010775,CreakGens,1,0
1783010775,DovyGens,1,0
1783010893,AltarExtra,1,0
1783010893,TechMines,1,130
1783010893,Altarly,0,0
1783010893,CreakGens,1,0
1783010893,DovyGens,1,0
1783011021,AltarExtra,1,0
1783011021,TechMines,1,131
1783011021,Altarly,0,0
1783011021,CreakGens,1,0
1783011021,DovyGens,1,0
1783011136,AltarExtra,1,0
1783011136,TechMines,1,132
1783011136,Altarly,0,0
1783011136,CreakGens,1,0
1783011136,DovyGens,1,0
1783011253,AltarExtra,1,0
1783011253,TechMines,1,132
1783011253,Altarly,0,0
1783011253,CreakGens,1,0
1783011253,DovyGens,1,0
1783011374,AltarExtra,1,0
1783011374,TechMines,1,133
1783011374,Altarly,0,0
1783011374,CreakGens,1,0
1783011374,DovyGens,1,0
1783011496,AltarExtra,1,0
1783011496,TechMines,1,134
1783011496,Altarly,0,0
1783011496,CreakGens,1,0
1783011496,DovyGens,1,0
1783011626,AltarExtra,1,0
1783011626,TechMines,1,138
1783011626,Altarly,1,1
1783011626,CreakGens,1,0
1783011626,DovyGens,1,0
1783011734,AltarExtra,1,0
1783011734,TechMines,1,134
1783011734,Altarly,1,0
1783011734,CreakGens,1,0
1783011734,DovyGens,1,0
1783011853,AltarExtra,1,0
1783011853,TechMines,1,132
1783011853,Altarly,1,1
1783011853,CreakGens,1,0
1783011853,DovyGens,1,0
1783011974,AltarExtra,1,0
1783011974,TechMines,1,133
1783011974,Altarly,1,1
1783011974,CreakGens,1,0
1783011974,DovyGens,1,0
1783012096,AltarExtra,1,0
1783012096,TechMines,1,132
1783012096,Altarly,1,1
1783012096,CreakGens,1,0
1783012096,DovyGens,1,0
1783012225,AltarExtra,1,0
1783012225,TechMines,1,132
1783012225,Altarly,1,0
1783012225,CreakGens,1,0
1783012225,DovyGens,1,0
1783012334,AltarExtra,1,0
1783012334,TechMines,1,133
1783012334,Altarly,1,1
1783012334,CreakGens,1,0
1783012334,DovyGens,1,0
1783012453,AltarExtra,1,0
1783012453,TechMines,1,135
1783012453,Altarly,1,1
1783012453,CreakGens,1,0
1783012453,DovyGens,1,0
1783012575,AltarExtra,1,0
1783012575,TechMines,1,134
1783012575,Altarly,1,1
1783012575,CreakGens,1,0
1783012575,DovyGens,1,0
1783012632,AltarExtra,1,0
1783012632,TechMines,1,134
1783012632,Altarly,1,1
1783012632,CreakGens,1,0
1783012632,DovyGens,1,0
1783012697,AltarExtra,1,0
1783012697,TechMines,1,134
1783012697,Altarly,1,1
1783012697,CreakGens,1,0
1783012697,DovyGens,1,0
1783012820,AltarExtra,1,0
1783012820,TechMines,1,136
1783012820,Altarly,1,1
1783012820,CreakGens,1,0
1783012820,DovyGens,1,0
1783012937,AltarExtra,1,0
1783012937,TechMines,1,133
1783012937,Altarly,1,1
1783012937,CreakGens,1,0
1783012937,DovyGens,1,0
1783013052,AltarExtra,1,0
1783013052,TechMines,1,135
1783013052,Altarly,1,1
1783013052,CreakGens,1,0
1783013052,DovyGens,1,0
1783013177,AltarExtra,1,0
1783013177,TechMines,1,133
1783013177,Altarly,1,1
1783013177,CreakGens,1,0
1783013177,DovyGens,1,0
1783013297,AltarExtra,1,0
1783013297,TechMines,1,132
1783013297,Altarly,1,1
1783013297,CreakGens,1,0
1783013297,DovyGens,1,0
1783013424,AltarExtra,1,0
1783013424,TechMines,1,136
1783013424,Altarly,1,1
1783013424,CreakGens,1,0
1783013424,DovyGens,1,0
1783013534,AltarExtra,1,0
1783013534,TechMines,1,135
1783013534,Altarly,1,1
1783013534,CreakGens,1,0
1783013534,DovyGens,1,0
1783013655,AltarExtra,1,0
1783013655,TechMines,1,134
1783013655,Altarly,1,1
1783013655,CreakGens,1,0
1783013655,DovyGens,1,0
1783013772,AltarExtra,1,0
1783013772,TechMines,1,133
1783013772,Altarly,1,1
1783013772,CreakGens,1,0
1783013772,DovyGens,1,0
1783013896,AltarExtra,1,0
1783013896,TechMines,1,132
1783013896,Altarly,1,1
1783013896,CreakGens,1,0
1783013896,DovyGens,1,0
1783014022,AltarExtra,1,0
1783014022,TechMines,1,133
1783014022,Altarly,1,1
1783014022,CreakGens,1,0
1783014022,DovyGens,1,0
1783014134,AltarExtra,1,0
1783014134,TechMines,1,129
1783014134,Altarly,1,1
1783014134,CreakGens,1,0
1783014134,DovyGens,1,0
1783014257,AltarExtra,1,0
1783014257,TechMines,1,129
1783014257,Altarly,1,0
1783014257,CreakGens,1,0
1783014257,DovyGens,1,0
1783014374,AltarExtra,1,0
1783014374,TechMines,1,130
1783014374,Altarly,1,1
1783014374,CreakGens,1,0
1783014374,DovyGens,1,0
1783014494,AltarExtra,1,0
1783014494,TechMines,1,131
1783014494,Altarly,1,0
1783014494,CreakGens,1,0
1783014494,DovyGens,1,0
1783014620,AltarExtra,1,0
1783014620,TechMines,1,129
1783014620,Altarly,1,0
1783014620,CreakGens,1,0
1783014620,DovyGens,1,0
1783014734,AltarExtra,1,0
1783014734,TechMines,1,130
1783014734,Altarly,1,1
1783014734,CreakGens,1,0
1783014734,DovyGens,1,0
1783014855,AltarExtra,1,0
1783014855,TechMines,1,131
1783014855,Altarly,1,0
1783014855,CreakGens,1,0
1783014855,DovyGens,1,0
1783014973,AltarExtra,1,0
1783014973,TechMines,1,129
1783014973,Altarly,1,1
1783014973,CreakGens,1,0
1783014973,DovyGens,1,0
1783015094,AltarExtra,1,0
1783015094,TechMines,1,131
1783015094,Altarly,1,2
1783015094,CreakGens,1,0
1783015094,DovyGens,1,0
1783015236,AltarExtra,1,0
1783015236,TechMines,1,130
1783015236,Altarly,1,3
1783015236,CreakGens,1,1
1783015236,DovyGens,1,0
1783015332,AltarExtra,1,0
1783015332,TechMines,1,128
1783015332,Altarly,1,3
1783015332,CreakGens,1,1
1783015332,DovyGens,1,0
1783015457,AltarExtra,1,0
1783015457,TechMines,1,129
1783015457,Altarly,1,3
1783015457,CreakGens,1,1
1783015457,DovyGens,1,0
1783015576,AltarExtra,1,0
1783015576,TechMines,1,133
1783015576,Altarly,1,3
1783015576,CreakGens,1,1
1783015576,DovyGens,1,0
1783015705,AltarExtra,1,0
1783015705,TechMines,1,132
1783015705,Altarly,1,3
1783015705,CreakGens,1,1
1783015705,DovyGens,1,0
1783015820,AltarExtra,1,0
1783015820,TechMines,1,133
1783015820,Altarly,1,3
1783015820,CreakGens,1,1
1783015820,DovyGens,1,0
1783015934,AltarExtra,1,0
1783015934,TechMines,1,133
1783015934,Altarly,1,3
1783015934,CreakGens,1,1
1783015934,DovyGens,1,0
1783016054,AltarExtra,1,0
1783016054,TechMines,1,133
1783016054,Altarly,1,3
1783016054,CreakGens,1,1
1783016054,DovyGens,1,0
1783016176,AltarExtra,1,0
1783016176,TechMines,1,135
1783016176,Altarly,1,3
1783016176,CreakGens,1,1
1783016176,DovyGens,1,0
1783016300,AltarExtra,1,0
1783016300,TechMines,1,133
1783016300,Altarly,1,3
1783016300,CreakGens,1,1
1783016300,DovyGens,1,0
1783016426,AltarExtra,1,0
1783016426,TechMines,1,132
1783016426,Altarly,1,3
1783016426,CreakGens,1,0
1783016426,DovyGens,1,0
1783016532,AltarExtra,1,0
1783016532,TechMines,1,132
1783016532,Altarly,1,3
1783016532,CreakGens,1,0
1783016532,DovyGens,1,0
1783016653,AltarExtra,1,0
1783016653,TechMines,1,128
1783016653,Altarly,1,3
1783016653,CreakGens,1,0
1783016653,DovyGens,1,0
1783016776,AltarExtra,1,0
1783016776,TechMines,1,126
1783016776,Altarly,1,3
1783016776,CreakGens,1,0
1783016776,DovyGens,1,0
1783016892,AltarExtra,1,0
1783016892,TechMines,1,126
1783016892,Altarly,1,3
1783016892,CreakGens,1,0
1783016892,DovyGens,1,0
1783017026,AltarExtra,1,0
1783017026,TechMines,1,127
1783017026,Altarly,1,3
1783017026,CreakGens,1,0
1783017026,DovyGens,1,0
1783017143,AltarExtra,1,0
1783017143,TechMines,1,126
1783017143,Altarly,1,3
1783017143,CreakGens,1,0
1783017143,DovyGens,1,0
1783017252,AltarExtra,1,0
1783017252,TechMines,1,128
1783017252,Altarly,1,3
1783017252,CreakGens,1,0
1783017252,DovyGens,1,0
1783017374,AltarExtra,1,0
1783017374,TechMines,1,126
1783017374,Altarly,1,3
1783017374,CreakGens,1,0
1783017374,DovyGens,1,0
1783017493,AltarExtra,1,0
1783017493,TechMines,1,125
1783017493,Altarly,1,3
1783017493,CreakGens,1,0
1783017493,DovyGens,1,0
1783017621,AltarExtra,1,0
1783017621,TechMines,1,128
1783017621,Altarly,1,3
1783017621,CreakGens,1,0
1783017621,DovyGens,1,0
1783017733,AltarExtra,1,0
1783017733,TechMines,1,129
1783017733,Altarly,1,3
1783017733,CreakGens,1,0
1783017733,DovyGens,1,0
1783017853,AltarExtra,1,0
1783017853,TechMines,1,131
1783017853,Altarly,1,3
1783017853,CreakGens,1,0
1783017853,DovyGens,1,0
1783017971,AltarExtra,1,0
1783017971,TechMines,1,129
1783017971,Altarly,1,3
1783017971,CreakGens,1,0
1783017971,DovyGens,1,0
1783018092,AltarExtra,1,0
1783018092,TechMines,1,132
1783018092,Altarly,1,3
1783018092,CreakGens,1,0
1783018092,DovyGens,1,0
1783018222,AltarExtra,1,0
1783018222,TechMines,1,131
1783018222,Altarly,1,3
1783018222,CreakGens,1,0
1783018222,DovyGens,1,0
1783018333,AltarExtra,1,0
1783018333,TechMines,1,135
1783018333,Altarly,1,3
1783018333,CreakGens,1,0
1783018333,DovyGens,1,0
1783018385,AltarExtra,1,0
1783018385,TechMines,1,134
1783018385,Altarly,1,3
1783018385,CreakGens,1,0
1783018385,DovyGens,1,0
1783018455,AltarExtra,1,0
1783018455,TechMines,1,133
1783018455,Altarly,1,3
1783018455,CreakGens,1,0
1783018455,DovyGens,1,0
1783018573,AltarExtra,1,0
1783018573,TechMines,1,130
1783018573,Altarly,1,3
1783018573,CreakGens,1,0
1783018573,DovyGens,1,0
1783018696,AltarExtra,1,0
1783018696,TechMines,1,131
1783018696,Altarly,1,3
1783018696,CreakGens,1,0
1783018696,DovyGens,1,0
1783018828,AltarExtra,1,0
1783018828,TechMines,1,130
1783018828,Altarly,1,3
1783018828,CreakGens,1,0
1783018828,DovyGens,1,0
1783018934,AltarExtra,1,0
1783018934,TechMines,1,129
1783018934,Altarly,1,3
1783018934,CreakGens,1,0
1783018934,DovyGens,1,0
1783019052,AltarExtra,1,0
1783019052,TechMines,1,127
1783019052,Altarly,1,3
1783019052,CreakGens,1,0
1783019052,DovyGens,1,0
1783019174,AltarExtra,1,0
1783019174,TechMines,1,128
1783019174,Altarly,1,3
1783019174,CreakGens,1,0
1783019174,DovyGens,1,0
1783019296,AltarExtra,1,0
1783019296,TechMines,1,127
1783019296,Altarly,1,4
1783019296,CreakGens,1,0
1783019296,DovyGens,1,0
1783019421,AltarExtra,1,0
1783019421,TechMines,1,129
1783019421,Altarly,1,4
1783019421,CreakGens,1,0
1783019421,DovyGens,1,0
1783019534,AltarExtra,1,0
1783019534,TechMines,1,127
1783019534,Altarly,1,4
1783019534,CreakGens,1,0
1783019534,DovyGens,1,0
1783019653,AltarExtra,1,0
1783019653,TechMines,1,126
1783019653,Altarly,1,4
1783019653,CreakGens,1,0
1783019653,DovyGens,1,0
1783019776,AltarExtra,1,0
1783019776,TechMines,1,126
1783019776,Altarly,1,4
1783019776,CreakGens,1,0
1783019776,DovyGens,1,0
1783019900,AltarExtra,1,0
1783019900,TechMines,1,128
1783019900,Altarly,1,4
1783019900,CreakGens,1,0
1783019900,DovyGens,1,0
1783020017,AltarExtra,1,0
1783020017,TechMines,1,128
1783020017,Altarly,1,4
1783020017,CreakGens,1,0
1783020017,DovyGens,1,0
1783020136,AltarExtra,1,0
1783020136,TechMines,1,126
1783020136,Altarly,1,4
1783020136,CreakGens,1,0
1783020136,DovyGens,1,0
1783020257,AltarExtra,1,0
1783020257,TechMines,1,125
1783020257,Altarly,1,4
1783020257,CreakGens,1,0
1783020257,DovyGens,1,0
1783020376,AltarExtra,1,0
1783020376,TechMines,1,127
1783020376,Altarly,1,4
1783020376,CreakGens,1,0
1783020376,DovyGens,1,0
1783020494,AltarExtra,1,0
1783020494,TechMines,1,126
1783020494,Altarly,1,4
1783020494,CreakGens,1,0
1783020494,DovyGens,1,0
1783020624,AltarExtra,1,0
1783020624,TechMines,1,128
1783020624,Altarly,1,4
1783020624,CreakGens,1,0
1783020624,DovyGens,1,0
1783020734,AltarExtra,1,0
1783020734,TechMines,1,127
1783020734,Altarly,1,4
1783020734,CreakGens,1,0
1783020734,DovyGens,1,0
1783020854,AltarExtra,1,0
1783020854,TechMines,1,131
1783020854,Altarly,1,4
1783020854,CreakGens,1,0
1783020854,DovyGens,1,0
1783020974,AltarExtra,1,0
1783020974,TechMines,1,129
1783020974,Altarly,1,4
1783020974,CreakGens,1,0
1783020974,DovyGens,1,0
1783021094,AltarExtra,1,0
1783021094,TechMines,1,129
1783021094,Altarly,1,4
1783021094,CreakGens,1,0
1783021094,DovyGens,1,0
1783021220,AltarExtra,1,0
1783021220,TechMines,1,132
1783021220,Altarly,1,4
1783021220,CreakGens,1,0
1783021220,DovyGens,1,0
1783021333,AltarExtra,1,0
1783021333,TechMines,1,130
1783021333,Altarly,1,4
1783021333,CreakGens,1,0
1783021333,DovyGens,1,0
1783021452,AltarExtra,1,0
1783021452,TechMines,1,136
1783021452,Altarly,1,4
1783021452,CreakGens,1,0
1783021452,DovyGens,1,0
1783021575,AltarExtra,1,0
1783021575,TechMines,1,135
1783021575,Altarly,1,4
1783021575,CreakGens,1,0
1783021575,DovyGens,1,0
1783021693,AltarExtra,1,0
1783021693,TechMines,1,135
1783021693,Altarly,1,4
1783021693,CreakGens,1,0
1783021693,DovyGens,1,0
1783021817,AltarExtra,1,0
1783021817,TechMines,1,133
1783021817,Altarly,1,4
1783021817,CreakGens,1,0
1783021817,DovyGens,1,0
1783021932,AltarExtra,1,0
1783021932,TechMines,1,132
1783021932,Altarly,1,4
1783021932,CreakGens,1,0
1783021932,DovyGens,1,0
1783022053,AltarExtra,1,0
1783022053,TechMines,1,134
1783022053,Altarly,1,4
1783022053,CreakGens,1,0
1783022053,DovyGens,1,0
1783022175,AltarExtra,1,0
1783022175,TechMines,1,131
1783022175,Altarly,1,4
1783022175,CreakGens,1,0
1783022175,DovyGens,1,0
1783022291,AltarExtra,1,0
1783022291,TechMines,1,129
1783022291,Altarly,1,4
1783022291,CreakGens,1,0
1783022291,DovyGens,1,0
1783022425,AltarExtra,1,0
1783022425,TechMines,1,131
1783022425,Altarly,1,4
1783022425,CreakGens,1,0
1783022425,DovyGens,1,0
1783022534,AltarExtra,1,0
1783022534,TechMines,1,126
1783022534,Altarly,1,3
1783022534,CreakGens,1,0
1783022534,DovyGens,1,0
1783022655,AltarExtra,1,0
1783022655,TechMines,1,125
1783022655,Altarly,1,3
1783022655,CreakGens,1,0
1783022655,DovyGens,1,0
1783022776,AltarExtra,1,0
1783022776,TechMines,1,127
1783022776,Altarly,1,3
1783022776,CreakGens,1,0
1783022776,DovyGens,1,0
1783022893,AltarExtra,1,0
1783022893,TechMines,1,128
1783022893,Altarly,1,3
1783022893,CreakGens,1,0
1783022893,DovyGens,1,0
1783023021,AltarExtra,1,0
1783023021,TechMines,1,127
1783023021,Altarly,1,3
1783023021,CreakGens,1,0
1783023021,DovyGens,1,0
1783023135,AltarExtra,1,0
1783023135,TechMines,1,127
1783023135,Altarly,1,4
1783023135,CreakGens,1,0
1783023135,DovyGens,1,0
1783023251,AltarExtra,1,0
1783023251,TechMines,1,132
1783023251,Altarly,1,4
1783023251,CreakGens,1,0
1783023251,DovyGens,1,0
1783023380,AltarExtra,1,0
1783023380,TechMines,1,133
1783023380,Altarly,1,4
1783023380,CreakGens,1,0
1783023380,DovyGens,1,0
1783023488,AltarExtra,1,0
1783023488,TechMines,1,134
1783023488,Altarly,1,4
1783023488,CreakGens,1,0
1783023488,DovyGens,1,0
1783023499,AltarExtra,1,0
1783023499,TechMines,1,134
1783023499,Altarly,1,4
1783023499,CreakGens,1,0
1783023499,DovyGens,1,0
1783023620,AltarExtra,1,0
1783023620,TechMines,1,130
1783023620,Altarly,1,4
1783023620,CreakGens,1,0
1783023620,DovyGens,1,0
1783023733,AltarExtra,1,0
1783023733,TechMines,1,135
1783023733,Altarly,1,4
1783023733,CreakGens,1,0
1783023733,DovyGens,1,0
1783023852,AltarExtra,1,0
1783023852,TechMines,1,134
1783023852,Altarly,1,4
1783023852,CreakGens,1,0
1783023852,DovyGens,1,0
1783023975,AltarExtra,1,0
1783023975,TechMines,1,135
1783023975,Altarly,1,4
1783023975,CreakGens,1,0
1783023975,DovyGens,1,0
1783024093,AltarExtra,1,0
1783024093,TechMines,1,134
1783024093,Altarly,1,4
1783024093,CreakGens,1,0
1783024093,DovyGens,1,0
1783024226,AltarExtra,1,0
1783024226,TechMines,1,136
1783024226,Altarly,1,4
1783024226,CreakGens,1,0
1783024226,DovyGens,1,0
1783024336,AltarExtra,1,0
1783024336,TechMines,1,133
1783024336,Altarly,1,4
1783024336,CreakGens,1,0
1783024336,DovyGens,1,0
1783024454,AltarExtra,1,0
1783024454,TechMines,1,135
1783024454,Altarly,1,4
1783024454,CreakGens,1,0
1783024454,DovyGens,1,0
1783024575,AltarExtra,1,0
1783024575,TechMines,1,135
1783024575,Altarly,1,4
1783024575,CreakGens,1,0
1783024575,DovyGens,1,0
1783024693,AltarExtra,1,0
1783024693,TechMines,1,133
1783024693,Altarly,1,4
1783024693,CreakGens,1,0
1783024693,DovyGens,1,0
1783024820,AltarExtra,1,0
1783024820,TechMines,1,131
1783024820,Altarly,1,3
1783024820,CreakGens,1,0
1783024820,DovyGens,1,0
1783024931,AltarExtra,1,0
1783024931,TechMines,1,134
1783024931,Altarly,1,3
1783024931,CreakGens,1,0
1783024931,DovyGens,1,0
1783025052,AltarExtra,1,0
1783025052,TechMines,1,131
1783025052,Altarly,1,3
1783025052,CreakGens,1,0
1783025052,DovyGens,1,0
1783025173,AltarExtra,1,0
1783025173,TechMines,1,134
1783025173,Altarly,1,3
1783025173,CreakGens,1,0
1783025173,DovyGens,1,0
1783025296,AltarExtra,1,0
1783025296,TechMines,1,131
1783025296,Altarly,1,3
1783025296,CreakGens,1,0
1783025296,DovyGens,1,0
1783025419,AltarExtra,1,0
1783025419,TechMines,1,129
1783025419,Altarly,1,3
1783025419,CreakGens,1,0
1783025419,DovyGens,1,0
1783025533,AltarExtra,1,0
1783025533,TechMines,1,132
1783025533,Altarly,1,3
1783025533,CreakGens,1,0
1783025533,DovyGens,1,0
1783025655,AltarExtra,1,0
1783025655,TechMines,1,130
1783025655,Altarly,1,3
1783025655,CreakGens,1,0
1783025655,DovyGens,1,0
1783025771,AltarExtra,1,0
